zinc_id,smiles
ZINC000000012006,O=C1N[C@H](CC2CCCCC2)C(=O)N2[C@@H]1C[C@H]1CCC[C@H]12
ZINC000000012007,C[C@@H]1C(=O)N2[C@@H](C[C@H]3CCC[C@H]32)C(=O)N1CCCc1ccccc1
ZINC000000012009,Cn1cc(-c2noc([C@H]3CC4CCN3CC4)n2)c2ccccc21
ZINC000000012010,Cn1cc(-c2noc(CN)n2)c2ccccc21
ZINC000000012011,CNCc1nc(-c2cn(C)c3ccccc23)no1
ZINC000000012012,CN(C)Cc1nc(-c2cn(C)c3ccccc23)no1
ZINC000000012013,Cn1cc(-c2noc(C[N+](C)(C)C)n2)c2ccccc21
ZINC000000012015,CN1CCC(c2nc(-c3cn(C)c4ccccc34)no2)CC1
ZINC000000012017,Cn1cc(-c2noc(C3CC[N+](C)(C)CC3)n2)c2ccccc21
ZINC000000012018,Cn1cc(-c2noc([C@H]3CCC[N+](C)(C)C3)n2)c2ccccc21
ZINC000000012019,CN1CCC=C(c2nc(-c3cn(C)c4ccccc34)no2)C1
ZINC000000012020,Cn1cc(-c2noc(C3=CCCNC3)n2)c2ccccc21
ZINC000000012021,CN1[C@H]2CC[C@@H]1CC(c1nc(-c3cn(C)c4ccccc34)no1)C2
ZINC000000012022,Cc1nc2c(C#N)c(C)nn2c2c1CCN2C(C)(C)C
ZINC000000012024,Cc1nc2c(C#N)cnn2c2c1CCN2CC(C)C
ZINC000000012026,CC[C@@H](C)N1CCc2c(C)nc3c(C#N)cnn3c21
ZINC000000012028,Cc1nc2c(C#N)cnn2c2c1CCN2CC1CCCCC1
ZINC000000012030,Cc1nc2c(C#N)cnn2c2c1CCN2N1CCOCC1
ZINC000000012032,Cc1nc2ccnn2c2c1CCN2C(C)(C)C
ZINC000000012034,C[C@H]1CC(=O)C2=C(C1)[C@@H]1O[C@@H]1[C@]1(O)[C@@H](O)c3c(O)cccc3C(=O)[C@H]21
ZINC000000012035,C[C@H]1CC(=O)C2=C(C[C@H](O)[C@]3(O)[C@H]2C(=O)c2cccc(O)c2[C@@H]3O)C1
ZINC000000012036,Nc1ncnc2c1ncn2[C@H]1CC[C@H](O)[C@@H]1O
ZINC000000012037,Nc1ncnc2c1ncn2[C@@H]1CC[C@H](O)[C@@H]1O
ZINC000000012038,Nc1ncnc2c1nnn2[C@H]1CC[C@H](O)[C@@H]1O
ZINC000000012041,O=c1c2[nH]cnc2n(CC2CCC2)c(=O)n1CC1CCC1
ZINC000000012042,O=c1c2[nH]cnc2n(CC2CCCC2)c(=O)n1CC1CCCC1
ZINC000000012043,O=c1c2[nH]cnc2n(CC2CCCCC2)c(=O)n1CC1CCCCC1
ZINC000000012045,O=c1c2[nH]cnc2n(C2CCC2)c(=O)n1C1CCC1
ZINC000000012046,O=c1c2c(ncn2CC2CC2)n(CC2CC2)c(=O)n1CC1CC1
ZINC000000012047,CCCn1cnc2c1c(=O)n(CC1CCC1)c(=O)n2CC1CCC1
ZINC000000012048,CCCn1cnc2c1c(=O)n(CC1CC1)c(=O)n2CC1CC1
ZINC000000012049,CC(=O)Cn1cnc2c1c(=O)n(CC1CC1)c(=O)n2CC1CC1
ZINC000000012050,CC(=O)Cn1cnc2c1c(=O)n(CC1CCC1)c(=O)n2CC1CCC1
ZINC000000012051,C[C@@H](O)Cn1cnc2c1c(=O)n(CC1CCC1)c(=O)n2CC1CCC1
ZINC000000012052,NCC1CCC(C(=O)Nc2ccncc2)CC1
ZINC000000012053,CC1(C(=O)Nc2ccncc2)CCC(CN)CC1
ZINC000000012054,NCC1CCC(C(=O)Nc2ccccn2)CC1
ZINC000000012055,NCC1CCC(C(=O)Nc2cccnc2)CC1
ZINC000000012056,NCC1CCC(C(=O)Nc2ncccc2O)CC1
ZINC000000012057,Cc1cnccc1NC(=O)C1CCC(CN)CC1
ZINC000000012058,Cc1cc(NC(=O)C2CCC(CN)CC2)cc(C)[n+]1[O-]
ZINC000000012059,Cc1cc(NC(=O)C2CCC(CN)CC2)ccn1
ZINC000000012060,NCCC1CCC(C(=O)Nc2ccncc2)CC1
ZINC000000012061,CC(C)(N)C1CCC(C(=O)Nc2ccncc2)CC1
ZINC000000012062,CC[C@@H](N)C1CCC(C(=O)Nc2ccncc2)CC1
ZINC000000012063,CC1=Nc2c3c(nc4ccccc24)CCC[C@H]3N1
ZINC000000012064,c1ccc(C2=Nc3c4c(nc5ccccc35)CCC[C@H]4N2)cc1
ZINC000000012066,O=[S@](CCO)c1nc2cc(Cl)ccc2s1
ZINC000000012067,O=C1CCCN1C(=O)Nc1ccccc1
ZINC000000012068,COc1ccc(NC(=O)N2CCCC2=O)cc1
ZINC000000012069,CN(C)c1ccc(NC(=O)N2CCCC2=O)cc1
ZINC000000012070,COc1ccc(NC(=O)N2CCCC2=O)cc1OC
ZINC000000012071,COc1cc(NC(=O)N2CCCC2=O)cc(OC)c1OC
ZINC000000012072,O=C1CCCN1C(=O)Nc1ccncc1
ZINC000000012073,O=C1CCCN1C(=O)Nc1nccs1
ZINC000000012074,O=C1C[C@H](O)CN1C(=O)Nc1ccccc1
ZINC000000012075,COc1ccc(NC(=O)N2CC[C@H](C)C2=O)cc1
ZINC000000012076,O=C1CC[C@H](CO)N1C(=O)Nc1ccccc1
ZINC000000012077,COc1ccc(NC(=O)N2C(=O)CC[C@@H]2C)cc1
ZINC000000012079,O=c1ccccn1[C@@H]1c2cc([N+](=O)[O-])ccc2OCC[C@H]1O
ZINC000000012081,O=C(O)C1CCC(CCNS(=O)(=O)c2ccc(Cl)cc2)CC1
ZINC000000012082,CNc1nc(N)nc2c1ncn2Cc1ccccc1F
ZINC000000012083,CNc1nc(NC)c2ncn(Cc3ccccc3F)c2n1
ZINC000000012084,CNc1nc(N(C)C)nc2c1ncn2Cc1c(F)cccc1F
ZINC000000012085,CN(C)c1nc(N)nc2c1ncn2Cc1ccccc1F
ZINC000000012086,CCNc1nc(N(C)C)c2ncn(Cc3ccccc3F)c2n1
ZINC000000012087,CN(C)c1nc(N(C)C)c2ncn(Cc3ccccc3F)c2n1
ZINC000000012088,CNc1nc(N)c2ncn(Cc3ccccc3F)c2n1
ZINC000000012089,CN(C)c1nc(N)c2ncn(Cc3ccccc3F)c2n1
ZINC000000012090,CCNc1nc(N)c2ncn(Cc3ccccc3F)c2n1
ZINC000000012091,CCn1c2ccccc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O
ZINC000000012092,Cn1c2ccccc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O
ZINC000000012093,COc1ccccc1-c1cc2[nH]c3ccccc3c2c2c1C(=O)NC2
ZINC000000012094,O=C1NCc2c1c(-c1ccccc1O)cc1[nH]c3ccccc3c21
ZINC000000012095,Cc1c(C)c2ccc(OCc3ccc(C(C)C)cc3)cc2oc1=O
ZINC000000012096,Cc1ccc(C)c(COc2ccc3c(C)c(C)c(=O)oc3c2)c1
ZINC000000012097,COc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1
ZINC000000012098,Cc1cc(=O)oc2cc(OCc3ccc(C(C)C)cc3)ccc12
ZINC000000012099,Cc1cc2ccc(OCc3ccc(C(C)C)cc3)cc2oc1=O
ZINC000000012100,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(C(C)C)cc3)ccc12
ZINC000000012103,FC(F)(F)c1cnc(N2CCNCC2)c(Cl)c1
ZINC000000012104,FC(F)(F)c1cnc(N2CCNCC2)cc1C(F)(F)F
ZINC000000012105,CC1(C)Oc2ccc(C#N)cc2[C@H](Nc2ccc(Cl)cc2)[C@H]1O
ZINC000000012106,CC1(C)C=C(Sc2ccc(Cl)cc2)c2cc(C#N)ccc2O1
ZINC000000012107,Cc1cc2ccccc2cc1[C@H](C)C1=NO[S@@](=O)N1
ZINC000000012108,C[C@@H](Cc1ccc2ccccc2c1)C1=NO[S@@](=O)N1
ZINC000000012109,C[C@H](C1=NO[S@@](=O)N1)c1ccc2ccccc2c1
ZINC000000012110,O=[S@@]1NC(CSc2ccc3ccccc3c2)=NO1
ZINC000000012111,C[C@H](CC1=NO[S@@](=O)N1)c1ccc2ccccc2c1
ZINC000000012112,CC(C)(C1=NO[S@@](=O)N1)c1ccc2ccccc2c1
ZINC000000012113,O=[S@@]1NC([C@@H](Cc2ccccc2)c2ccc3ccccc3c2)=NO1
ZINC000000012114,CO[C@H](CC1=NO[S@@](=O)N1)c1ccc2ccccc2c1
ZINC000000012115,O=[S@@]1NC(CS(=O)(=O)c2ccc3ccccc3c2)=NO1
ZINC000000012116,O=[S@@]1NC(COc2ccc3ccccc3c2)=NO1
ZINC000000012117,O=[S@@]1NC(/C=C/c2ccc3ccccc3c2)=NO1
ZINC000000012118,Cc1c2n(c(=O)c3cc(O)cc(O)c13)CCCC2
ZINC000000012119,COc1cc(OC)c2c(C)c3n(c(=O)c2c1)CCCC3
ZINC000000012120,CC(=O)Oc1ccc2c(C)c3n(c(=O)c2c1OC(C)=O)CCCC3
ZINC000000012121,Cc1nnc2n1-c1ccccc1-c1cc3ccccc3n1C2
ZINC000000012122,Cc1nnc2n1-c1ccc(Cl)cc1-c1cc3ccccc3n1C2
ZINC000000012123,O=[S@@]1NC(Cc2ccc3c(Br)cccc3c2)=NO1
ZINC000000012125,C=Cc1cccc2cc(CC3=NO[S@@](=O)N3)ccc12
ZINC000000012126,O=[S@@]1NC(Cc2ccc3cccc(Cl)c3c2)=NO1
ZINC000000012127,Cc1c(CC2=NO[S@@](=O)N2)ccc2ccccc12
ZINC000000012128,O=[S@@]1NC(Cc2cc3ccccc3cc2Cl)=NO1
ZINC000000012129,O=[S@@]1NC(Cc2ccc3ccccc3c2Br)=NO1
ZINC000000012130,O=[S@@]1NC(Cc2ccc3ccccc3c2Cl)=NO1
ZINC000000012133,COc1nc(C[S@@](=O)c2nc3ccccc3[nH]2)nc(C)c1C
ZINC000000012134,Cc1cc(OCCN2CCCC2)c(C(C)C)cc1OC(=O)C(C)(C)C
ZINC000000012135,Cc1cccn2cc(C(=O)c3ccc(Cl)cc3)nc12
ZINC000000012136,Cc1ccc2nc(C(=O)c3ccc(Cl)cc3)cn2c1
ZINC000000012137,CC1(C)CCSc2ccc(OC(=O)c3ccc(C(=O)O)cc3)cc21
ZINC000000012138,CC1(C)CCSc2ccc(C(=O)Oc3ccc(C(=O)O)cc3)cc21
ZINC000000012139,CC1(C)CCSc2cc(C(=O)Oc3ccc(C(=O)O)cc3)ccc21
ZINC000000012140,CC1(C)CCCc2ccc(C(=O)Oc3ccc(C(=O)O)cc3)cc21
ZINC000000012141,CC1(C)CCCc2cc(C(=O)Oc3ccc(C(=O)O)cc3)ccc21
ZINC000000012142,O=C(O)Cc1cccc2c(=O)cc(-c3ccc([N+](=O)[O-])cc3)oc12
ZINC000000012143,O=C(O)Cc1ccc2c(=O)cc(-c3ccccc3)oc2c1
ZINC000000012144,C=C(C(=O)O)c1cccc2c(=O)cc(-c3ccccc3)oc12
ZINC000000012145,Nc1nc(-c2cccc3c(=O)cc(-c4ccccc4)oc23)cs1
ZINC000000012146,O=C(O)c1cccc2ccc3c(=O)cc(-c4ccccc4)oc3c12
ZINC000000012147,Cc1ccc(Cc2ccccc2)c(N2CCN(C)CC2)c1
ZINC000000012148,N[C@@H]1CSc2[nH]c3ccccc3c2C1
ZINC000000012149,CN(C)[C@@H]1CSc2[nH]c3ccccc3c2C1
ZINC000000012151,O=C1c2ccccc2-c2c1c(CN1CCCCC1)c(O)c1ccccc21
ZINC000000012154,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@](C)(CC[N+](C)(C)C)O2
ZINC000000012156,CN(C)CCOC(=O)CC1CCCCCC1
ZINC000000012157,CCN1CCC[C@@H]1CNc1cc(C)c(-c2ccccc2O)nn1
ZINC000000012158,CCCc1cc(NC[C@H]2CCCN2CC)nnc1-c1ccccc1
ZINC000000012159,CCN1CCC[C@@H]1CNc1cc2c(nn1)-c1ccccc1CCC2
ZINC000000012160,COC(=O)c1cc(C(C)C)c2ccc(C(C)C)ccc1-2
ZINC000000012161,O=C(CCCc1ccccc1)N1CC=CCC1
ZINC000000012162,O=C(CCCc1ccc(F)cc1)N1CC=CCC1
ZINC000000012163,O=C(CCCc1ccccc1)N1CCOCC1
ZINC000000012164,Nc1ccc(CCCC(=O)N2CCSC2)cc1
ZINC000000012165,CN(C)C[C@H]1Cc2ccccc2[C@H]1Sc1ccccc1
ZINC000000012166,Cc1ccc2c(N)c3c(nc2c1)CC(C)(C)C[C@@H]3O
ZINC000000012167,CNC[C@H]1Cc2ccccc2[C@H]1Oc1ccccc1OC
ZINC000000012168,CN(C)C[C@H]1Cc2ccccc2[C@H]1Oc1ccc(C(F)(F)F)cc1
ZINC000000012169,CN(C)C[C@H]1Cc2ccccc2[C@H]1Oc1ccccc1
ZINC000000012170,Cc1cccc2nc3c(c(N)c12)[C@@H](O)CC(C)(C)C3
ZINC000000012171,Cc1ccc2nc3c(c(N)c2c1)[C@@H](O)CC(C)(C)C3
ZINC000000012172,Cc1cccc2c(N)c3c(nc12)CC(C)(C)C[C@@H]3O
ZINC000000012173,CC1(C)C=Cc2c(nc3ccccc3c2N)C1
ZINC000000012174,Cc1ccc2nc3c(c(N)c2c1)C=CC(C)(C)C3
ZINC000000012175,Cc1ccc2c(N)c3c(nc2c1)CC(C)(C)C=C3
ZINC000000012176,CC1(C)C=Cc2c(nc3cc(C(F)(F)F)ccc3c2N)C1
ZINC000000012177,CC1(C)CCc2c(nc3ccccc3c2N)C1
ZINC000000012178,Cc1ccc2nc3c(c(N)c2c1)CCC(C)(C)C3
ZINC000000012179,Cc1ccc2c(N)c3c(nc2c1)CC(C)(C)CC3
ZINC000000012180,Cc1cccc2c(N)c3c(nc12)CC(C)(C)CC3
ZINC000000012181,COc1ccc2c(N)c3c(nc2c1)CC(C)(C)CC3
ZINC000000012183,CC1(C)CCc2c(nc3cccc(Cl)c3c2N)C1
ZINC000000012184,CC1(C)CCc2c(nc3cccc(F)c3c2N)C1
ZINC000000012185,CC1(C)[C@H]2Cc3c(nc4cc(Cl)ccc4c3N)[C@@H]1C2
ZINC000000012186,S=c1[nH]ccn1Cc1ncc[nH]1
ZINC000000012188,CC(C)(C)c1cc(-c2nnc(N)s2)cc(C(C)(C)C)c1O
ZINC000000012190,CC(C)(C)c1cc(-c2nnc(NC#N)s2)cc(C(C)(C)C)c1O
ZINC000000012191,Fc1cccc(CN2CCSC2=S)c1
ZINC000000012192,Fc1cc(F)cc(CN2CCSC2=S)c1
ZINC000000012193,CC(C)[C@@H](c1ccc2[nH]c(=O)c(-c3ccccc3)nc2c1)n1ccnc1
ZINC000000012194,CCCc1nc2cc([C@H](C(C)C)n3ccnc3)ccc2[nH]c1=O
ZINC000000012195,O=C([C@H]1CCCN1C(=O)CC1Cc2ccccc2C1)N1CCSC1
ZINC000000012196,O=C([C@H]1CCCN1C(=O)CC1Cc2ccccc2C1)N1CCCC1
ZINC000000012197,O=C([C@H]1CCCCN1C(=O)CC1Cc2ccccc2C1)N1CCCC1
ZINC000000012198,O=C([C@H]1CCCN1C(=O)CC1=Cc2ccccc2C1)N1CCSC1
ZINC000000012199,N#C[C@H](C(=O)Nc1cccc(C(F)(F)F)c1)C(=O)c1cccs1
ZINC000000012200,N#C[C@@H](C(=O)Nc1ccc(F)c(Cl)c1)C(=O)c1cccs1
ZINC000000012201,N#C[C@@H](C(=O)Nc1ccc(F)c(Cl)c1)C(=O)c1ccco1
ZINC000000012202,N#C[C@H](C(=O)Nc1ccc(F)cc1F)C(=O)c1ccco1
ZINC000000012203,Cc1nccn1C[C@H]1CSc2c(c3ccccc3n2C)C1=O
ZINC000000012204,Cc1nccn1C[C@@H]1CCSc2c(c3ccccc3n2C)C1=O
ZINC000000012205,O=c1ccn([C@H]2O[C@@H](CO)[C@H](O)C2=C(F)F)c(=O)[nH]1
ZINC000000012206,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@H](O)C2=C(F)F)c(=O)[nH]1
ZINC000000012207,C=C1[C@@H](n2ccc(=O)[nH]c2=O)O[C@@H](CO)[C@@H]1O
ZINC000000012208,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H](CO)[C@@H]1O
ZINC000000012209,C#C[C@@H]1[C@@H](n2ccc(N)nc2=O)O[C@@H](CO)[C@@H]1O
ZINC000000012210,C#C[C@H]1[C@@H](n2ccc(N)nc2=O)O[C@@H](CO)[C@@H]1O
ZINC000000012211,C#C[C@@H]1[C@@H](n2ccc(=O)[nH]c2=O)O[C@@H](CO)[C@@H]1O
ZINC000000012212,C#C[C@H]1[C@@H](n2ccc(=O)[nH]c2=O)O[C@@H](CO)[C@@H]1O
ZINC000000012213,C#C[C@@H]1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H](CO)[C@@H]1O
ZINC000000012214,C#C[C@H]1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H](CO)[C@@H]1O
ZINC000000012215,C=C=C1[C@@H](n2cnc3c(N)ncnc32)O[C@@H](CO)[C@@H]1O
ZINC000000012216,C#C[C@@H]1[C@@H](n2cnc3c(N)ncnc32)O[C@@H](CO)[C@@H]1O
ZINC000000012217,C#C[C@@H]1[C@@H](O)[C@H](CO)O[C@H]1n1cnc2c(N)ncnc21
ZINC000000012218,Nc1ncnc2c1ncn2[C@H]1C[C@@H](CO)[C@H](O)C1=C(F)F
ZINC000000012219,Nc1nccc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)C1=C(F)F
ZINC000000012220,C=C=C1[C@@H](O)[C@H](CO)C[C@@H]1n1cnc2c(N)ncnc21
ZINC000000012221,C=C=C1[C@@H](n2cnc3c(N)nccc32)O[C@@H](CO)[C@@H]1O
ZINC000000012222,C#C[C@H]1[C@@H](n2cnc3c(N)ncnc32)C[C@@H](CO)[C@@H]1O
ZINC000000012223,C#C[C@H]1[C@@H](n2cnc3c(N)nccc32)O[C@@H](CO)[C@@H]1O
ZINC000000012224,C#C[C@@H]1[C@@H](n2cnc3c(N)nccc32)O[C@@H](CO)[C@@H]1O
ZINC000000012225,C#C[C@@H]1[C@@H](n2cnc3c(N)ncnc32)C[C@@H](CO)[C@@H]1O
ZINC000000012226,CCOC(=O)c1[nH]cc(C)c1-c1ccccc1
ZINC000000012227,COC(=O)c1[nH]cc(C)c1-c1cccc([N+](=O)[O-])c1
ZINC000000012228,Cn1ccc2c3ccccc3[nH]c(=O)c21
ZINC000000012229,CCc1c(CC)c(OC)c2oc(C)cc2c1O
ZINC000000012230,C=Cc1c(OCC)c(SC)c2occc2c1OC(C)=O
ZINC000000012231,COc1c(C(C)=O)c(O)c(SC)c2occc12
ZINC000000012232,CSc1cc(-c2ccccc2)c(OC(C)=O)c2ccoc12
ZINC000000012233,CSc1cc(-c2ccccc2)c(OC(C)=O)c2ccccc12
ZINC000000012236,CN(C)C(=O)N1CCC[C@H]1C#CCN1CCCC1
ZINC000000012237,COC(=O)N1CCC[C@H]1C#CCN1CCCC1
ZINC000000012238,CCOC(=O)N1CCC[C@H]1C#CCN1CCCC1
ZINC000000012239,CN(C)CC#C[C@@H]1CCCN1C(=O)OC(C)(C)C
ZINC000000012240,CC(=O)N1CCC[C@H]1C#CCN(C)C
ZINC000000012241,COCc1nc(N)nc(N)c1-c1cc(Cl)cc(Cl)c1Cl
ZINC000000012242,Nc1ncc(-c2cc(Cl)c([N+](=O)[O-])c(Cl)c2Cl)c(N)n1
ZINC000000012251,COC1=CC(=O)N([C@H]2c3cc(C#N)ccc3OC(C)(C)[C@@H]2O)C1
ZINC000000012255,COCC1(c2cn(C)cn2)Cc2ccccc2C1
ZINC000000012256,CCC1(c2cn(C)cn2)Cc2ccccc2C1
ZINC000000012257,CCn1cnc(C2(CC)Cc3ccccc3C2)c1
ZINC000000012258,CCCn1cnc(C2(CC)Cc3ccccc3C2)c1
ZINC000000012259,CC[C@]1(c2cn(C)cn2)Cc2ccccc2C1=O
ZINC000000012261,CC(C)(C)c1ccc2nc(N)sc2c1
ZINC000000012262,Nc1nc2cc(N)c(OC(F)(F)F)cc2s1
ZINC000000012263,Nc1nc2c(N)cc(OC(F)(F)F)cc2s1
ZINC000000012270,Cc1cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)on1
ZINC000000012271,COc1cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)on1
ZINC000000012272,CC1(C)OC[C@H](COC[C@@H](F)Cn2ccnc2[N+](=O)[O-])O1
ZINC000000012273,C=C1CCCC(C)(C)[C@H]1CC/C(C)=C\C(=O)N[C@H]1CCCCNC1=O
ZINC000000012275,CC1=CCCC(C)(C)[C@H]1CC/C(C)=C/C(=O)N[C@H]1CCCCNC1=O
ZINC000000012276,C=C1CCCC(C)(C)[C@H]1CC[C@H](C)CC(=O)N[C@H]1CCCCNC1=O
ZINC000000012277,CC1=CCCC(C)(C)[C@H]1CC/C(C)=C/C(=O)N[C@H]1CCCNC1=O
ZINC000000012279,C=C1CCCC(C)(C)[C@H]1CCC(C)=CC(=O)N[C@H]1CCCNC1=O
ZINC000000012280,C=C1CCCC(C)(C)[C@H]1CC[C@]1(C)CC(=O)C=C(C)O1
ZINC000000012281,CC1=CC(=O)C[C@@](C)(CC[C@H]2C(C)=CCCC2(C)C)O1
ZINC000000012282,COc1cc(/C(C)=C/CC[C@H]2C(C)=CCCC2(C)C)oc(=O)c1
ZINC000000012287,CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(NC3CCCC3)ncnc21
ZINC000000012288,CC(=O)N(O)CCc1ccc(-n2c(C)ccc2C)cc1
ZINC000000012289,Cc1ccc(C)n1-c1ccc(/C=C/N(O)C(N)=O)cc1
ZINC000000012290,CC(=O)ON(C)C(=O)/C=C/c1ccc(-n2c(C)ccc2C)cc1
ZINC000000012291,O=C(c1ccccc1)C1CCN(CC[C@@H]2CCOc3ccccc32)CC1
ZINC000000012292,C1=C(c2c[nH]c3cccnc23)CCNC1
ZINC000000012293,COc1ccc2[nH]cc(C3=CCNCC3)c2n1
ZINC000000012294,CCOc1ccc2[nH]cc(C3=CCNCC3)c2n1
ZINC000000012295,Cc1cn([C@@H]2C[C@@H](OC(=S)N(C)C)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000000012296,Cc1cn([C@@H]2C[C@@H](N(C#N)C#N)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000000012297,Cc1cc(C(=O)Nc2c(C)cccc2C)ccc1N
ZINC000000012298,Cc1cc(C(=O)Nc2c(C)cccc2C)cc(C)c1N
ZINC000000012300,N=c1sc2cc(OC(F)(F)F)ccc2n1CCN1CCCCC1
ZINC000000012301,N=c1sc2cc(OC(F)(F)F)ccc2n1CCN1CCCC1
ZINC000000012302,CCS(=O)CCn1c(=N)sc2cc(OC(F)(F)F)ccc21
ZINC000000012303,N=c1sc2cc(OC(F)(F)F)ccc2n1CCS
ZINC000000012306,CS(=O)Cn1c(=N)sc2cc(OC(F)(F)F)ccc21
ZINC000000012307,CCS(=O)CCn1c(=N)sc2cc(C(F)(F)F)ccc21
ZINC000000012308,O[C@@H](CN[C@H]1CCCc2ccccc21)COc1cccc2ccccc12
ZINC000000012309,O=C1N(c2ccccc2CBr)CC1(F)F
ZINC000000012310,O=C1N(c2ccccc2CCl)C[C@@]1(F)Br
ZINC000000012311,O=C1N(c2ccccc2CCl)CC1(Cl)Cl
ZINC000000012312,O=C1N(c2ccc(CCl)cc2)CC1(F)F
ZINC000000012313,O=C1N(c2ccc(CF)cc2)CC1(F)F
ZINC000000012314,CC(C)(C)OC(=O)N[C@@H]1[C@@H](O)c2cc(C#N)ccc2OC1(C)C
ZINC000000012315,CC1(C)Oc2ccc(C#N)cc2[C@H](O)[C@H]1NC(=O)c1ccc(F)cc1
ZINC000000012316,CC(C)NC(=O)N[C@@H]1[C@@H](O)c2cc(C#N)ccc2OC1(C)C
ZINC000000012317,CC(C)(C)C(=O)N[C@@H]1[C@@H](O)c2cc(C#N)ccc2OC1(C)C
ZINC000000012318,CC1(C)OC[C@@](C)(c2cccc(OCc3ccc4ccccc4c3)c2)O1
ZINC000000012322,O=c1c(-c2nnn[nH]2)c2cccccc-2n1Cc1ccc(F)cc1
ZINC000000012323,O=c1c(-c2nnn[nH]2)c2cccccc-2n1Cc1ccc(Cl)cc1
ZINC000000012324,O=c1c(-c2nnn[nH]2)c2cccccc-2n1CCCc1ccccc1
ZINC000000012325,CC(C)c1cccc2n(Cc3ccccc3)c(=O)c(-c3nnn[nH]3)c-2c1
ZINC000000012326,CC(C)c1cccc2c(-c3nnn[nH]3)c(=O)n(Cc3ccccc3)c-2c1
ZINC000000012327,O=c1c(-c2nnn[nH]2)c2cccccc-2n1Cc1ccccc1
ZINC000000012329,CCn1ncc(NCc2ccco2)c(Br)c1=O
ZINC000000012330,CC(C)Oc1n[nH]c(=O)c(Cl)c1NCc1cccnc1
ZINC000000012331,O=C1OCCN1C[C@@H](O)Cn1ccnc1[N+](=O)[O-]
ZINC000000012332,O=C1OCCN1CCCn1ccnc1[N+](=O)[O-]
ZINC000000012333,O=C1OCCN1CCn1ccnc1[N+](=O)[O-]
ZINC000000012334,Nc1c(-c2ccc(C(F)(F)F)cc2)nc2ccc(F)cc2c1C(=O)O
ZINC000000012335,Nc1c(-c2ccc(Cl)cc2)nc2ccc(F)cc2c1C(=O)O
ZINC000000012341,C[C@@H]1OCC2(CCN(C)CC2)O1
ZINC000000012342,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1
ZINC000000012343,Nc1nc(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1/C=C/Br
ZINC000000012345,NCCC(O)CCN
ZINC000000012346,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
ZINC000000012347,COc1ccc2cc([C@H](C)NC(=O)NO)ccc2c1
ZINC000000012348,CC(C)Cc1ccc([C@H](C)NC(=O)NO)cc1
ZINC000000012349,CC(C)Cc1ccc([C@H](C)CNC(=O)NO)cc1
ZINC000000012350,O=C(O)[C@H](NCc1cccc(C(F)(F)F)c1)c1c[nH]c2ccccc12
ZINC000000012351,O=c1[nH]c2c3ccccc3ccc2n(O)c1=O
ZINC000000012352,N#Cc1cc2c([nH]c(=O)c(=O)n2O)c2ccccc12
ZINC000000012353,O=c1[nH]c2c3ncccc3ccc2n(O)c1=O
ZINC000000012354,O=c1[nH]c2c3c(ccc2n(O)c1=O)CCCC3
ZINC000000012357,CC(C)(Cc1c[nH]c2ccccc12)NC[C@H](O)c1ccc(N)nc1
ZINC000000012358,CC(C)(Cc1c[nH]c2ccc(O)cc12)NC[C@H](O)c1ccc(N)nc1
ZINC000000012359,COc1ccc2[nH]cc(C[C@@H](C)NC[C@H](O)c3ccc(N)nc3)c2c1
ZINC000000012360,COc1ccc2[nH]cc(C[C@H](C)NC[C@H](O)c3ccc(N)nc3)c2c1
ZINC000000012361,C[C@H](Cc1c[nH]c2ccc(O)cc12)NC[C@H](O)c1ccc(N)nc1
ZINC000000012362,C[C@@H](Cc1c[nH]c2ccc(O)cc12)NC[C@H](O)c1ccc(N)nc1
ZINC000000012363,COc1ccc2[nH]cc(C[C@@H](C)NC[C@H](O)c3cnc(N)nc3)c2c1
ZINC000000012364,C[C@H](Cc1c[nH]c2ccccc12)NC[C@H](O)c1cnc(N)c(C#N)c1
ZINC000000012373,COC(=O)COc1cccc2cnccc12
ZINC000000012374,CNc1cccc(NC(=O)COC)c1C#N
ZINC000000012375,CCNc1cccc(NC(=O)COC(=O)CC)c1C#N
ZINC000000012376,COc1cccc(NC(=O)COC(C)=O)c1C(N)=O
ZINC000000012377,CCNc1cccc(NC(=O)CO)c1C#N
